  -1.00000000       5.00000000       5.00000000       5.00000000       5.00000000    
 -0.899999976       5.55999994       4.98669004       4.85450220       4.81622791    
 -0.800000012       6.03999996       4.96878242       4.70766306       4.63205576    
 -0.699999988       6.44000006       4.94179440       4.55817270       4.44709539    
 -0.600000024       6.75999975       4.90146494       4.40478802       4.26097441    
 -0.500000000       7.00000000       4.84386253       4.24635983       4.07335186    
 -0.399999976       7.15999985       4.76548100       4.08186579       3.88392329    
 -0.299999982       7.23999977       4.66332626       3.91043162       3.69242835    
 -0.199999988       7.23999977       4.53498840       3.73135352       3.49865770    
  -9.99999866E-02   7.15999985       4.37870407       3.54411602       3.30245757    
   1.49011612E-08   7.00000000       4.19339657       3.34840536       3.10373497    
  0.100000016       6.75999975       3.97870421       3.14411592       2.90245771    
  0.200000018       6.44000006       3.73498869       2.93135333       2.69865799    
  0.300000012       6.03999996       3.46332622       2.71043158       2.49242902    
  0.400000036       5.55999994       3.16548133       2.48186588       2.28392363    
  0.500000000       5.00000000       2.84386253       2.24635983       2.07335186    
  0.600000024       4.35999966       2.50146508       2.00478745       1.86097407    
  0.700000048       3.63999963       2.14179468       1.75817263       1.64709473    
  0.800000012       2.83999991       1.76878297       1.50766313       1.43205583    
  0.900000036       1.95999968       1.38669014       1.25450253       1.21622777    
   1.00000000       1.00000000       1.00000000       1.00000000       1.00000000    
