  -1.00000000       5.00000000       5.00000000       5.00000000       5.00000000    
 -0.949999988       5.28999996       4.99414635       4.92743158       4.90803051    
 -0.899999976       5.55999994       4.98771238       4.85469341       4.81601191    
 -0.850000024       5.80999994       4.98012161       4.78161907       4.72389460    
 -0.800000012       6.03999996       4.97080326       4.70804167       4.63162994    
 -0.750000000       6.25000000       4.95919800       4.63379717       4.53916979    
 -0.699999988       6.44000006       4.94476271       4.55872822       4.44646835    
 -0.649999976       6.61000013       4.92696810       4.48268080       4.35348082    
 -0.600000024       6.75999975       4.90530825       4.40550709       4.26016331    
 -0.550000012       6.88999987       4.87929964       4.32706594       4.16647530    
 -0.500000000       7.00000000       4.84848690       4.24722528       4.07237768    
 -0.449999988       7.09000015       4.81244278       4.16586065       3.97783351    
 -0.399999976       7.15999985       4.77077341       4.08285713       3.88280988    
 -0.349999994       7.21000004       4.72311831       3.99810982       3.78727555    
 -0.299999982       7.23999977       4.66915607       3.91152406       3.69120288    
 -0.249999985       7.25000000       4.60860205       3.82301784       3.59456825    
 -0.199999988       7.23999977       4.54121256       3.73252010       3.49735069    
 -0.149999991       7.21000004       4.46678829       3.63997221       3.39953256    
  -9.99999866E-02   7.15999985       4.38516951       3.54532814       3.30110097    
  -4.99999858E-02   7.09000015       4.29624414       3.44855523       3.20204568    
   1.49011612E-08   7.00000000       4.19994307       3.34963322       3.10236144    
   5.00000156E-02   6.88999987       4.09624434       3.24855566       3.00204635    
  0.100000016       6.75999975       3.98517060       3.14532924       2.90110183    
  0.150000021       6.61000013       3.86678958       3.03997350       2.79953384    
  0.200000018       6.44000006       3.74121523       2.93252158       2.69735217    
  0.250000030       6.25000000       3.60860491       2.82301974       2.59457064    
  0.300000012       6.03999996       3.46915984       2.71152639       2.49120593    
  0.350000024       5.80999994       3.32312274       2.59811234       2.38727856    
  0.400000036       5.55999994       3.17077780       2.48286009       2.28281307    
  0.450000018       5.28999996       3.01244736       2.36586404       2.17783737    
  0.500000000       5.00000000       2.84849167       2.24722886       2.07238150    
  0.550000012       4.69000006       2.67930484       2.12706947       1.96647954    
  0.600000024       4.35999966       2.50531316       2.00551009       1.86016738    
  0.650000036       4.00999975       2.32697248       1.88268363       1.75348437    
  0.700000048       3.63999963       2.14476657       1.75873065       1.64647174    
  0.750000000       3.25000000       1.95920169       1.63379920       1.53917241    
  0.800000012       2.83999991       1.77080560       1.50804281       1.43163168    
  0.850000024       2.40999985       1.58012319       1.38162041       1.32389605    
  0.900000036       1.95999968       1.38771379       1.25469482       1.21601295    
  0.950000048       1.48999953       1.19414711       1.12743199       1.10803115    
   1.00000000       1.00000000       1.00000000       1.00000000       1.00000000    
