  -7.02499628       3.69247715E-22   1.83699609E-23   8.61609263E-25   1.56760837E-27   6.72623263E-44   6.72623263E-44   6.72623263E-44   6.72623263E-44
  -6.99999619       5.24316590E-22   2.63134589E-23   1.24482744E-24   2.31745089E-27   1.37327250E-43   1.37327250E-43   1.37327250E-43   1.37327250E-43
  -6.97499609       7.43577008E-22   3.76452218E-23   1.79628243E-24   3.41495151E-27   2.77457096E-43   2.77457096E-43   2.77457096E-43   2.77457096E-43
  -6.94999599       1.05320984E-21   5.37902920E-23   2.58884467E-24   5.01898191E-27   5.54914192E-43   4.84849269E-43   4.84849269E-43   4.84849269E-43
  -6.92499590       1.48991717E-21   7.67642882E-23   3.72652448E-24   7.36029103E-27   1.10982838E-42   6.92241441E-43   6.92241441E-43   6.92241441E-43
  -6.89999580       2.10505914E-21   1.09414957E-22   5.35757960E-24   1.07736275E-26   2.21545287E-42   8.99633614E-43   8.99633614E-43   8.99633614E-43
  -6.87499571       2.97046697E-21   1.55759967E-22   7.69306384E-24   1.57439981E-26   4.41128757E-42   1.10702579E-42   1.10702579E-42   1.10702579E-42
  -6.84999561       4.18642611E-21   2.21460847E-22   1.10330654E-23   2.29732273E-26   8.76372060E-42   1.31441796E-42   1.31441796E-42   1.31441796E-42
  -6.82499552       5.89275916E-21   3.14485042E-22   1.58037270E-23   3.34755652E-26   1.73620880E-41   1.52181013E-42   1.52181013E-42   1.52181013E-42
  -6.79999542       8.28420010E-21   4.46031195E-22   2.26094288E-23   4.87148849E-26   3.43149968E-41   1.72920230E-42   1.72920230E-42   1.72920230E-42
  -6.77499533       1.16315900E-20   6.31817556E-22   3.23062143E-23   7.08016344E-26   6.76462821E-41   1.93659448E-42   1.93659448E-42   1.93659448E-42
  -6.74999523       1.63111971E-20   8.93882551E-22   4.61050703E-23   1.02773914E-25   1.33028066E-40   2.14398665E-42   2.14398665E-42   2.14398665E-42
  -6.72499514       2.28448964E-20   1.26308016E-21   6.57170233E-23   1.49000824E-25   2.60944195E-40   2.72412421E-42   2.35137882E-42   2.35137882E-42
  -6.69999504       3.19557577E-20   1.78255544E-21   9.35564800E-23   2.15756810E-25   5.10585516E-40   4.26274993E-42   2.55877100E-42   2.55877100E-42
