  -8.00000000       1.60381094E-28   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
  -7.92000008       5.73151744E-28  -3.51162087E-27  -1.61377727E-21  -6.24518980E-16   0.00000000       3.53294207E-27   1.61377727E-21   6.24518980E-16
  -7.84000015       2.02221739E-27   7.41017354E-26  -1.27176717E-20   1.64501528E-16   0.00000000      -7.40590630E-26   1.27176717E-20  -1.64501528E-16
  -7.76000023       7.04413731E-27   2.70966818E-25  -1.08391744E-20   4.27515359E-15   0.00000000      -2.70891704E-25   1.08391744E-20  -4.27515359E-15
  -7.68000031       2.42252312E-26   2.55902952E-25   2.98432839E-20   6.59524713E-15   0.00000000      -2.55769980E-25  -2.98432839E-20  -6.59524713E-15
  -7.60000038       8.22523141E-26  -8.13946583E-25   9.31180868E-20   8.74745007E-16   0.00000000       8.14202076E-25  -9.31180868E-20  -8.74745007E-16
  -7.52000046       2.75721160E-25  -3.46815124E-24   5.21871253E-20  -1.41235798E-14   0.00000000       3.46873105E-24  -5.21871253E-20   1.41235798E-14
  -7.44000053       9.12502033E-25  -2.83662430E-24  -2.49844993E-19  -2.62601694E-14   0.00000000       2.83822234E-24   2.49844993E-19   2.62601694E-14
  -7.36000061       2.98151971E-24   1.52161203E-23  -6.25054687E-19  -1.14165981E-14   0.00000000      -1.52111063E-23   6.25054687E-19   1.14165981E-14
  -7.28000069       9.61796728E-24   4.83194407E-23  -1.98703776E-19   4.54240053E-14   0.00000000      -4.83028967E-23   1.98703776E-19  -4.54240053E-14
  -7.20000076       3.06315541E-23   1.79604585E-23   1.84138676E-18   1.15214519E-13   0.00000000      -1.79055112E-23  -1.84138676E-18  -1.15214519E-13
  -7.12000084       9.63155683E-23  -1.86602674E-22   3.82056941E-18   1.08809785E-13   5.60519386E-45   1.86783759E-22  -3.82056941E-18  -1.08809785E-13
  -7.04000092       2.98996256E-22  -3.72862011E-22   2.15815041E-19  -7.39952126E-14   4.48415509E-44   3.73451801E-22  -2.15815041E-19   7.39952126E-14
  -6.96000099       9.16378996E-22   2.31240955E-22  -1.23349603E-17  -4.24504643E-13   4.20389539E-43  -2.29343676E-22   1.23349603E-17   4.24504643E-13
  -6.88000107       2.77283846E-21   1.81827183E-21  -2.11949051E-17  -7.31233650E-13   3.84516299E-42  -1.81224367E-21   2.11949051E-17   7.31233650E-13
  -6.80000114       8.28353690E-21   8.86223191E-23   3.81943782E-18  -6.86261161E-13   3.43093916E-41  -6.97040525E-23  -3.81943782E-18   6.86261161E-13
  -6.72000122       2.44314240E-20  -1.83229537E-20   6.92624995E-17  -2.40846893E-13   2.98447146E-40   1.83815963E-20  -6.92624995E-17   2.40846893E-13
  -6.64000130       7.11413132E-20  -7.27766751E-20   9.56669186E-17   1.53437403E-13   2.53054324E-39   7.29562250E-20  -9.56669186E-17  -1.53437403E-13
  -6.56000137       2.04520458E-19  -1.74227553E-19  -4.07708423E-17   2.10513058E-13   2.09143095E-38   1.74770546E-19   4.07708423E-17  -2.10513058E-13
  -6.48000145       5.80488212E-19  -3.38785675E-19  -2.57940405E-16   1.97524419E-12   1.68483271E-37   3.40407570E-19   2.57940405E-16  -1.97524419E-12
  -6.40000153       1.62663506E-18  -6.95774080E-19  -4.47231940E-17   1.27517129E-11   1.32297086E-36   7.00559423E-19   4.47232139E-17  -1.27517129E-11
  -6.32000160       4.50014998E-18  -1.41290938E-18   1.11328484E-15   4.59781761E-11   1.01256749E-35   1.42685471E-18  -1.11328484E-15  -4.59781761E-11
  -6.24000168       1.22915201E-17  -7.86397920E-19   2.47694203E-15   1.15656720E-10   7.55407338E-35   8.26539392E-19  -2.47694203E-15  -1.15656720E-10
  -6.16000175       3.31456069E-17   1.32402334E-17   1.25222069E-15   2.19579160E-10   5.49315627E-34  -1.31261023E-17  -1.25222026E-15  -2.19579160E-10
  -6.08000183       8.82442564E-17   9.01206131E-17  -6.24486221E-15   3.05782621E-10   3.89352455E-33  -8.98001037E-17   6.24486306E-15  -3.05782621E-10
  -6.00000191       2.31946976E-16   3.98275871E-16  -2.42851800E-14   2.11963280E-10   2.68996983E-32  -3.97386804E-16   2.42851834E-14  -2.11963280E-10
  -5.92000198       6.01909341E-16   1.47657452E-15  -6.78479489E-14  -4.41347486E-10   1.81147418E-31  -1.47413845E-15   6.78479625E-14   4.41347486E-10
  -5.84000206       1.54210945E-15   4.99593627E-15  -1.90244305E-13  -2.42577269E-09   1.18905072E-30  -4.98934339E-15   1.90244332E-13   2.42577269E-09
  -5.76000214       3.90068667E-15   1.59438198E-14  -5.12902654E-13  -7.14024750E-09   7.60767907E-30  -1.59261981E-14   5.12902817E-13   7.14024750E-09
  -5.68000221       9.74107964E-15   4.85559638E-14  -1.20543788E-12  -1.67917200E-08   4.74443122E-29  -4.85094278E-14   1.20543831E-12   1.67917200E-08
  -5.60000229       2.40167383E-14   1.41780562E-13  -2.31500799E-12  -3.41550752E-08   2.88401846E-28  -1.41659200E-13   2.31500843E-12   3.41550752E-08
  -5.52000237       5.84604115E-14   3.98433483E-13  -3.19338609E-12  -6.10303061E-08   1.70881004E-27  -3.98120854E-13   3.19338718E-12   6.10303061E-08
  -5.44000244       1.40491975E-13   1.08195050E-12  -7.37619763E-13  -9.35226439E-08   9.86899736E-27  -1.08115491E-12   7.37623450E-13   9.35226439E-08
  -5.36000252       3.33335275E-13   2.84965801E-12   1.57616004E-11  -1.10471078E-07   5.55562010E-26  -2.84765831E-12  -1.57615934E-11   1.10471078E-07
  -5.28000259       7.80823323E-13   7.30046579E-12   7.84736442E-11  -4.83342362E-08   3.04842527E-25  -7.29550101E-12  -7.84736234E-11   4.83342362E-08
  -5.20000267       1.80578154E-12   1.82262695E-11   2.75193812E-10   2.48763627E-07   1.63042354E-24  -1.82140934E-11  -2.75193757E-10  -2.48763627E-07
  -5.12000275       4.12304999E-12   4.43993488E-11   8.28241031E-10   1.12154191E-06   8.49977036E-24  -4.43698654E-11  -8.28240865E-10  -1.12154191E-06
  -5.04000282       9.29421904E-12   1.05641648E-10   2.26837527E-09   3.25657811E-06   4.31912547E-23  -1.05571107E-10  -2.26837482E-09  -3.25657811E-06
  -4.96000290       2.06846502E-11   2.45762299E-10   5.80414916E-09   7.95164397E-06   2.13927364E-22  -2.45595599E-10  -5.80414783E-09  -7.95164397E-06
  -4.88000298       4.54490889E-11   5.59547297E-10   1.40795038E-08   1.75324276E-05   1.03280982E-21  -5.59158164E-10  -1.40795002E-08  -1.75324276E-05
  -4.80000305       9.85921414E-11   1.24782229E-09   3.26765459E-08   3.59803016E-05   4.86020551E-21  -1.24692501E-09  -3.26765388E-08  -3.59803016E-05
  -4.72000313       2.11154927E-10   2.72734546E-09   7.30041094E-08   6.98451768E-05   2.22932009E-20  -2.72530221E-09  -7.30041023E-08  -6.98451768E-05
  -4.64000320       4.46478160E-10   5.84559867E-09   1.57688405E-07   1.29534397E-04   9.96713670E-20  -5.84100146E-09  -1.57688362E-07  -1.29534397E-04
  -4.56000328       9.32053767E-10   1.22922632E-08   3.30350872E-07   2.31088430E-04   4.34362104E-19  -1.22820509E-08  -3.30350815E-07  -2.31088430E-04
  -4.48000336       1.92097915E-09   2.53718682E-08   6.72858391E-07   3.98573291E-04   1.84508054E-18  -2.53494523E-08  -6.72858107E-07  -3.98573291E-04
  -4.40000343       3.90881683E-09   5.14252534E-08   1.33494643E-06   6.67226734E-04   7.63942407E-18  -5.13766558E-08  -1.33494586E-06  -6.67226734E-04
  -4.32000351       7.85253196E-09   1.02391752E-07   2.58379191E-06   1.08746905E-03   3.08311291E-17  -1.02287686E-07  -2.58379077E-06  -1.08746905E-03
  -4.24000359       1.55745035E-08   2.00335734E-07   4.88490423E-06   1.72979478E-03   1.21282585E-16  -2.00115622E-07  -4.88490150E-06  -1.72979478E-03
  -4.16000366       3.04972367E-08   3.85287649E-07   9.03083765E-06   2.69036065E-03   4.65040729E-16  -3.84827814E-07  -9.03083128E-06  -2.69036065E-03
  -4.08000374       5.89585625E-08   7.28561758E-07   1.63408276E-05   4.09674365E-03   1.73805602E-15  -7.27612814E-07  -1.63408149E-05  -4.09674365E-03
  -4.00000381       1.12531744E-07   1.35492701E-06   2.89625877E-05   6.11285726E-03   6.33169622E-15  -1.35299263E-06  -2.89625623E-05  -6.11285726E-03
  -3.92000389       2.12052853E-07   2.47877756E-06   5.03169649E-05   8.94144736E-03   2.24832072E-14  -2.47488310E-06  -5.03169067E-05  -8.94144736E-03
  -3.84000397       3.94506486E-07   4.46196282E-06   8.57365449E-05   1.28220888E-02   7.78176826E-14  -4.45421756E-06  -8.57364212E-05  -1.28220888E-02
  -3.76000404       7.24611311E-07   7.90438389E-06   1.43359270E-04   1.80223659E-02   2.62530774E-13  -7.88917077E-06  -1.43359008E-04  -1.80223659E-02
  -3.68000412       1.31400623E-06   1.37830557E-05   2.35345797E-04   2.48201936E-02   8.63306117E-13  -1.37535390E-05  -2.35345273E-04  -2.48201936E-02
  -3.60000420       2.35250332E-06   2.36611268E-05   3.79492383E-04   3.34763080E-02   2.76713591E-12  -2.36045598E-05  -3.79491335E-04  -3.34763080E-02
  -3.52000427       4.15819113E-06   3.99954006E-05   6.01304928E-04   4.41977158E-02   8.64527634E-12  -3.98883203E-05  -6.01302832E-04  -4.41977158E-02
  -3.44000435       7.25637892E-06   6.65790139E-05   9.36579076E-04   5.70953228E-02   2.63275183E-11  -6.63787941E-05  -9.36574885E-04  -5.70953228E-02
  -3.36000443       1.25018996E-05   1.09164444E-04   1.43448869E-03   7.21417144E-02   7.81487514E-11  -1.08794702E-04  -1.43448054E-03  -7.21417144E-02
  -3.28000450       2.12653940E-05   1.76320289E-04   2.16111215E-03   8.91370773E-02   2.26108479E-10  -1.75645866E-04  -2.16109608E-03  -8.91370773E-02
  -3.20000458       3.57118006E-05   2.80580396E-04   3.20320623E-03  0.107692137       6.37666420E-10  -2.79365166E-04  -3.20317573E-03 -0.107692137    
  -3.12000465       5.92094511E-05   4.39944939E-04   4.67187073E-03  0.127235889       1.75287962E-09  -4.37782292E-04  -4.67181299E-03 -0.127235889    
  -3.04000473       9.69196117E-05   6.79786666E-04   6.70550996E-03  0.147052616       4.69670569E-09  -6.75985240E-04  -6.70540053E-03 -0.147052616    
  -2.96000481       1.56629379E-04   1.03519531E-03   9.47125070E-03  0.166347295       1.22663817E-08  -1.02859538E-03  -9.47104767E-03 -0.166347295    
  -2.88000488       2.49905454E-04   1.55375432E-03   1.31636914E-02  0.184332728       3.12263708E-08  -1.54243654E-03  -1.31633189E-02 -0.184332728    
  -2.80000496       3.93658091E-04   2.29868153E-03   1.79996677E-02  0.200325385       7.74833495E-08  -2.27951165E-03  -1.79989971E-02 -0.200325385    
  -2.72000504       6.12214732E-04   3.35216988E-03   2.42077112E-02  0.213833973       1.87403430E-07  -3.32009932E-03  -2.42065117E-02 -0.213833973    
  -2.64000511       9.40003549E-04   4.81864205E-03   3.20111774E-02  0.224623248       4.41803337E-07  -4.76564839E-03  -3.20090540E-02 -0.224623248    
  -2.56000519       1.42493867E-03   6.82746340E-03   4.16046679E-02  0.232739657       1.01522505E-06  -6.74097287E-03  -4.16009575E-02 -0.232739657    
  -2.48000526       2.13257340E-03   9.53447074E-03   5.31246960E-02  0.238491386       2.27393434E-06  -9.39504802E-03  -5.31182885E-02 -0.238491386    
  -2.40000534       3.15103121E-03   1.31215062E-02   6.66170269E-02  0.242384315       4.96449911E-06  -1.28995162E-02  -6.66061118E-02 -0.242384315    
  -2.32000542       4.59665991E-03   1.77929532E-02   8.20050389E-02  0.245024770       1.05646423E-05  -1.74438450E-02  -8.19866508E-02 -0.245024741    
  -2.24000549       6.62023528E-03   2.37683225E-02   9.90647376E-02  0.247006029       2.19137564E-05  -2.32260432E-02  -9.90341231E-02 -0.247005969    
  -2.16000557       9.41337086E-03   3.12699974E-02  0.117413253      0.248799592       4.43057761E-05  -3.04380041E-02 -0.117362894     -0.248799533    
  -2.08000565       1.32147232E-02   4.05058302E-02  0.136516631      0.250671268       8.73144600E-05  -3.92449796E-02 -0.136434793     -0.250671148    
  -2.00000572       1.83152203E-02   5.16469218E-02  0.155721173      0.252636313       1.67723643E-04  -4.97595370E-02 -0.155589730     -0.252636075    
  -1.92000568       2.50615142E-02   6.48021773E-02  0.174308389      0.254460871       3.14039760E-04  -6.20113574E-02 -0.174099833     -0.254460424    
  -1.84000564       3.38566154E-02   7.99924731E-02  0.191569135      0.255707145       5.73135214E-04  -7.59158656E-02 -0.191242158     -0.255706429    
  -1.76000559       4.51565571E-02   9.71287191E-02  0.206887335      0.255812466       1.01955736E-03  -9.12459120E-02 -0.206380755     -0.255811214    
  -1.68000555       5.94619475E-02  0.115999192      0.219820201      0.254185975       1.76786166E-03 -0.107611842     -0.219044685     -0.254183799    
  -1.60000551       7.73033798E-02  0.136271313      0.230159730      0.250305951       2.98790634E-03 -0.124455571     -0.228986681     -0.250302196    
  -1.52000546       9.92198959E-02  0.157512754      0.237962902      0.243801266       4.92229406E-03 -0.141063496     -0.236209646     -0.243794858    
