  -8.00000000       1.60381094E-28   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
  -7.96000004       3.03673724E-28   6.38544323E-26   2.40367890E-23   6.09766776E-18   0.00000000      -6.38539885E-26  -2.40367890E-23  -6.09766776E-18
  -7.92000008       5.73151744E-28   1.27437583E-25   4.93637537E-23   1.34565072E-17   0.00000000      -1.27436707E-25  -4.93637537E-23  -1.34565072E-17
  -7.88000011       1.07831017E-27   2.37341672E-25   1.02615834E-22   1.27023840E-17   0.00000000      -2.37340094E-25  -1.02615834E-22  -1.27023840E-17
  -7.84000015       2.02221739E-27   4.39861347E-25   1.94316333E-22   1.15218203E-17   0.00000000      -4.39858684E-25  -1.94316333E-22  -1.15218203E-17
  -7.80000019       3.78026267E-27   8.12126977E-25   3.36416284E-22   2.04602463E-17   0.00000000      -8.12122343E-25  -3.36416284E-22  -2.04602463E-17
  -7.76000023       7.04413731E-27   1.49551974E-24   5.61322320E-22   5.18065335E-17   0.00000000      -1.49551176E-24  -5.61322320E-22  -5.18065335E-17
  -7.72000027       1.30840454E-26   2.74659279E-24   9.67123982E-22   1.12660544E-16   0.00000000      -2.74657938E-24  -9.67123982E-22  -1.12660544E-16
  -7.68000031       2.42252312E-26   5.02559459E-24   1.77083072E-21   2.04625266E-16   0.00000000      -5.02557211E-24  -1.77083072E-21  -2.04625266E-16
  -7.64000034       4.47097457E-26   9.15454227E-24   3.33253217E-21   3.36137190E-16   0.00000000      -9.15450361E-24  -3.33253217E-21  -3.36137190E-16
  -7.60000038       8.22523141E-26   1.66052617E-23   6.14823962E-21   5.42295110E-16   0.00000000      -1.66051955E-23  -6.14823962E-21  -5.42295110E-16
  -7.56000042       1.50835690E-25   3.00178835E-23   1.09182154E-20   8.97289953E-16   0.00000000      -3.00177667E-23  -1.09182154E-20  -8.97289953E-16
  -7.52000046       2.75721160E-25   5.41063160E-23   1.88961559E-20   1.51086961E-15   0.00000000      -5.41061141E-23  -1.88961559E-20  -1.51086961E-15
  -7.48000050       5.02395978E-25   9.72121624E-23   3.26563216E-20   2.52591069E-15   0.00000000      -9.72118153E-23  -3.26563216E-20  -2.52591069E-15
  -7.44000053       9.12502033E-25   1.73994190E-22   5.71653794E-20   4.15878354E-15   0.00000000      -1.73993585E-22  -5.71653794E-20  -4.15878354E-15
  -7.40000057       1.65207570E-24   3.10163220E-22   1.00938970E-19   6.81472692E-15   0.00000000      -3.10162084E-22  -1.00938970E-19  -6.81472692E-15
  -7.36000061       2.98151971E-24   5.50826052E-22   1.77564064E-19   1.12565410E-14   0.00000000      -5.50824033E-22  -1.77564064E-19  -1.12565410E-14
  -7.32000065       5.36358875E-24   9.74949785E-22   3.08930194E-19   1.87508531E-14   0.00000000      -9.74946251E-22  -3.08930194E-19  -1.87508531E-14
  -7.28000069       9.61796728E-24   1.72002273E-21   5.32252467E-19   3.11460317E-14   0.00000000      -1.72001586E-21  -5.32252467E-19  -3.11460317E-14
  -7.24000072       1.71917924E-23   3.02394250E-21   9.12594352E-19   5.09960794E-14   0.00000000      -3.02392998E-21  -9.12594352E-19  -5.09960794E-14
  -7.20000076       3.06315541E-23   5.29657802E-21   1.56206896E-18   8.20563168E-14   0.00000000      -5.29655540E-21  -1.56206896E-18  -8.20563168E-14
  -7.16000080       5.44037166E-23   9.24239595E-21   2.66887963E-18   1.30537806E-13   1.40129846E-45  -9.24235394E-21  -2.66887963E-18  -1.30537806E-13
  -7.12000084       9.63155683E-23   1.60695893E-20   4.54515026E-18   2.07253295E-13   5.60519386E-45  -1.60695101E-20  -4.54515026E-18  -2.07253295E-13
  -7.08000088       1.69971505E-22   2.78436781E-20   7.70927864E-18   3.30333715E-13   1.40129846E-44  -2.78435327E-20  -7.70927864E-18  -3.30333715E-13
  -7.04000092       2.98996256E-22   4.80813271E-20   1.30228156E-17   5.28028901E-13   4.48415509E-44  -4.80810622E-20  -1.30228156E-17  -5.28028901E-13
  -7.00000095       5.24280542E-22   8.27433032E-20   2.19080208E-17   8.41807364E-13   1.37327250E-43  -8.27428250E-20  -2.19080208E-17  -8.41807364E-13
