  -7.72000027       1.30840454E-26   8.25083662E-24   6.90337636E-21   1.40464649E-15   0.00000000      -8.25083584E-24  -6.90337636E-21  -1.40464649E-15
  -7.70000029       1.78105826E-26   1.10395877E-23   9.07226412E-21   1.77746497E-15   0.00000000      -1.10395861E-23  -9.07226412E-21  -1.77746497E-15
  -7.68000031       2.42252312E-26   1.47586693E-23   1.19115785E-20   2.24753925E-15   0.00000000      -1.47586661E-23  -1.19115785E-20  -2.24753925E-15
  -7.66000032       3.29236676E-26   1.97143708E-23   1.56273029E-20   2.84020862E-15   0.00000000      -1.97143661E-23  -1.56273029E-20  -2.84020862E-15
  -7.64000034       4.47097457E-26   2.63126527E-23   2.04882880E-20   3.58713583E-15   0.00000000      -2.63126464E-23  -2.04882880E-20  -3.58713583E-15
  -7.62000036       6.06664111E-26   3.50910700E-23   2.68433114E-20   4.52779683E-15   0.00000000      -3.50910574E-23  -2.68433114E-20  -4.52779683E-15
  -7.60000038       8.22523141E-26   4.67606011E-23   3.51426520E-20   5.71128058E-15   0.00000000      -4.67605821E-23  -3.51426520E-20  -5.71128058E-15
  -7.58000040       1.11429475E-25   6.22605251E-23   4.59671698E-20   7.19833925E-15   0.00000000      -6.22604998E-23  -4.59671698E-20  -7.19833925E-15
  -7.56000042       1.50835690E-25   8.28306475E-23   6.00683439E-20   9.06381666E-15   0.00000000      -8.28306096E-23  -6.00683439E-20  -9.06381666E-15
  -7.54000044       2.04014123E-25   1.10106378E-22   7.84220083E-20   1.13998980E-14   0.00000000      -1.10106315E-22  -7.84220083E-20  -1.13998980E-14
  -7.52000046       2.75721160E-25   1.46243566E-22   1.02297110E-19   1.43209182E-14   0.00000000      -1.46243452E-22  -1.02297110E-19  -1.43209182E-14
  -7.50000048       3.72333473E-25   1.94081896E-22   1.33339654E-19   1.79703156E-14   0.00000000      -1.94081757E-22  -1.33339654E-19  -1.79703156E-14
  -7.48000050       5.02395978E-25   2.57358411E-22   1.73674311E-19   2.25296263E-14   0.00000000      -2.57358184E-22  -1.73674311E-19  -2.25296263E-14
  -7.46000051       6.77351275E-25   3.40986679E-22   2.26032246E-19   2.82283623E-14   0.00000000      -3.40986325E-22  -2.26032246E-19  -2.82283623E-14
  -7.44000053       9.12502033E-25   4.51422359E-22   2.93920484E-19   3.53533392E-14   0.00000000      -4.51421904E-22  -2.93920484E-19  -3.53533392E-14
  -7.42000055       1.22830396E-24   5.97140897E-22   3.81851877E-19   4.42567397E-14   0.00000000      -5.97140240E-22  -3.81851877E-19  -4.42567397E-14
  -7.40000057       1.65207570E-24   7.89259046E-22   4.95650242E-19   5.53647636E-14   0.00000000      -7.89258138E-22  -4.95650242E-19  -5.53647636E-14
  -7.38000059       2.22028018E-24   1.04234309E-21   6.42837416E-19   6.91913839E-14   0.00000000      -1.04234188E-21  -6.42837416E-19  -6.91913839E-14
  -7.36000061       2.98151971E-24   1.37545979E-21   8.33104673E-19   8.63629508E-14   0.00000000      -1.37545818E-21  -8.33104673E-19  -8.63629508E-14
  -7.34000063       4.00055031E-24   1.81354664E-21   1.07888299E-18   1.07657013E-13   0.00000000      -1.81354462E-21  -1.07888299E-18  -1.07657013E-13
  -7.32000065       5.36358875E-24   2.38919710E-21   1.39605567E-18   1.34053521E-13   0.00000000      -2.38919407E-21  -1.39605567E-18  -1.34053521E-13
  -7.30000067       7.18527408E-24   3.14498593E-21   1.80489590E-18   1.66790464E-13   0.00000000      -3.14498209E-21  -1.80489590E-18  -1.66790464E-13
  -7.28000069       9.61796728E-24   4.13648548E-21   2.33132584E-18   2.07414571E-13   0.00000000      -4.13647983E-21  -2.33132584E-18  -2.07414571E-13
  -7.26000071       1.28639800E-23   5.43616394E-21   3.00858679E-18   2.57823114E-13   0.00000000      -5.43615667E-21  -3.00858679E-18  -2.57823114E-13
  -7.24000072       1.71917924E-23   7.13843136E-21   3.87934803E-18   3.20305523E-13   0.00000000      -7.13842167E-21  -3.87934803E-18  -3.20305523E-13
  -7.22000074       2.29572060E-23   9.36616446E-21   4.99828393E-18   3.97605885E-13   0.00000000      -9.36614992E-21  -4.99828393E-18  -3.97605885E-13
  -7.20000076       3.06315541E-23   1.22791440E-20   6.43516821E-18   4.93033023E-13   0.00000000      -1.22791230E-20  -6.43516821E-18  -4.93033023E-13
  -7.18000078       4.08387800E-23   1.60849616E-20   8.27870812E-18   6.10635457E-13   0.00000000      -1.60849374E-20  -8.27870812E-18  -6.10635457E-13
  -7.16000080       5.44037166E-23   2.10531198E-20   1.06414949E-17   7.55434994E-13   1.40129846E-45  -2.10530875E-20  -1.06414949E-17  -7.55434994E-13
  -7.14000082       7.24163267E-23   2.75332108E-20   1.36665639E-17   9.33694094E-13   2.80259693E-45  -2.75331687E-20  -1.36665639E-17  -9.33694094E-13
  -7.12000084       9.63155683E-23   3.59783952E-20   1.75360007E-17   1.15318063E-12   5.60519386E-45  -3.59783306E-20  -1.75360007E-17  -1.15318063E-12
  -7.10000086       1.28000091E-22   4.69756258E-20   2.24818558E-17   1.42341152E-12   8.40779079E-45  -4.69755418E-20  -2.24818558E-17  -1.42341152E-12
  -7.08000088       1.69971505E-22   6.12845450E-20   2.87995007E-17   1.75590141E-12   1.40129846E-44  -6.12844351E-20  -2.87995007E-17  -1.75590141E-12
  -7.06000090       2.25524680E-22   7.98873070E-20   3.68637970E-17   2.16448040E-12   2.52233724E-44  -7.98871649E-20  -3.68637970E-17  -2.16448040E-12
  -7.04000092       2.98996256E-22   1.04052587E-19   4.71489839E-17   2.66576865E-12   4.48415509E-44  -1.04052380E-19  -4.71489839E-17  -2.66576865E-12
  -7.02000093       3.96084536E-22   1.35417699E-19   6.02540328E-17   3.27987680E-12   7.84727140E-44  -1.35417428E-19  -6.02540328E-17  -3.27987680E-12
  -7.00000095       5.24280542E-22   1.76094022E-19   7.69355526E-17   4.03134253E-12   1.37327250E-43  -1.76093647E-19  -7.69355526E-17  -4.03134253E-12
  -6.98000097       6.93415249E-22   2.28801983E-19   9.81504854E-17   4.95025201E-12   2.41023336E-43  -2.28801492E-19  -9.81504854E-17  -4.95025201E-12
  -6.96000099       9.16378996E-22   2.97043763E-19   1.25109929E-16   6.07346205E-12   4.20389539E-43  -2.97043091E-19  -1.25109929E-16  -6.07346205E-12
  -6.94000101       1.21006557E-21   3.85323865E-19   1.59345241E-16   7.44587378E-12   7.31477798E-43  -3.85322934E-19  -1.59345241E-16  -7.44587378E-12
  -6.92000103       1.59659520E-21   4.99431595E-19   2.02788052E-16   9.12179967E-12   1.27518160E-42  -4.99430406E-19  -2.02788052E-16  -9.12179967E-12
  -6.90000105       2.10490667E-21   6.46802765E-19   2.57868540E-16   1.11665642E-11   2.21545287E-42  -6.46801265E-19  -2.57868540E-16  -1.11665642E-11
  -6.88000107       2.77283846E-21   8.36980842E-19   3.27639491E-16   1.36585587E-11   3.84516299E-42  -8.36978670E-19  -3.27639491E-16  -1.36585587E-11
  -6.86000109       3.64979430E-21   1.08220226E-18   4.15935423E-16   1.66919707E-11   6.66037160E-42  -1.08219915E-18  -4.15935423E-16  -1.66919707E-11
  -6.84000111       4.80027369E-21   1.39813955E-18   5.27575901E-16   2.03803120E-11   1.15214760E-41  -1.39813562E-18  -5.27575901E-16  -2.03803120E-11
  -6.82000113       6.30832452E-21   1.80484689E-18   6.68620809E-16   2.48608044E-11   1.98984382E-41  -1.80484151E-18  -6.68620809E-16  -2.48608044E-11
  -6.80000114       8.28353690E-21   2.32796087E-18   8.46682699E-16   3.02994990E-11   3.43093916E-41  -2.32795425E-18  -8.46682699E-16  -3.02994990E-11
  -6.78000116       1.08685426E-20   3.00023599E-18   1.07130694E-15   3.68971312E-11   5.90619277E-41  -3.00022627E-18  -1.07130694E-15  -3.68971312E-11
  -6.76000118       1.42487677E-20   3.86348933E-18   1.35443512E-15   4.48956011E-11   1.01512863E-40  -3.86347609E-18  -1.35443512E-15  -4.48956011E-11
  -6.74000120       1.86653871E-20   4.97107259E-18   1.71098517E-15   5.45852911E-11   1.74198215E-40  -4.97105521E-18  -1.71098517E-15  -5.45852911E-11
  -6.72000122       2.44314240E-20   6.39099345E-18   2.15958377E-15   6.63136490E-11   2.98447146E-40  -6.39097029E-18  -2.15958377E-15  -6.63136490E-11
  -6.70000124       3.19530759E-20   8.20985195E-18   2.72349341E-15   8.04955824E-11   5.10498636E-40  -8.20982217E-18  -2.72349341E-15  -8.04955824E-11
  -6.68000126       4.17571016E-20   1.05378128E-17   3.43176881E-15   9.76264486E-11   8.71827649E-40  -1.05377723E-17  -3.43176881E-15  -9.76264486E-11
  -6.66000128       5.45255488E-20   1.35148855E-17   4.32067864E-15   1.18298427E-10   1.48651703E-39  -1.35148325E-17  -4.32067864E-15  -1.18298427E-10
  -6.64000130       7.11413132E-20   1.73188889E-17   5.43543583E-15   1.43220671E-10   2.53054324E-39  -1.73188195E-17  -5.43543583E-15  -1.43220671E-10
  -6.62000132       9.27464888E-20   2.21755045E-17   6.83229777E-15   1.73243059E-10   4.30095493E-39  -2.21754086E-17  -6.83229777E-15  -1.73243059E-10
  -6.60000134       1.20816191E-19   2.83709517E-17   8.58115526E-15   2.09383386E-10   7.29827629E-39  -2.83708259E-17  -8.58115526E-15  -2.09383386E-10
  -6.58000135       1.57255164E-19   3.62679192E-17   1.07687551E-14   2.52857402E-10   1.23645924E-38  -3.62677472E-17  -1.07687551E-14  -2.52857402E-10
  -6.56000137       2.04520458E-19   4.63254760E-17   1.35027301E-14   3.05112713E-10   2.09143095E-38  -4.63252510E-17  -1.35027301E-14  -3.05112713E-10
  -6.54000139       2.65780033E-19   5.91241306E-17   1.69166202E-14   3.67867875E-10   3.53195148E-38  -5.91238328E-17  -1.69166202E-14  -3.67867875E-10
  -6.52000141       3.45112004E-19   7.53972614E-17   2.11760405E-14   4.43160120E-10   5.95511490E-38  -7.53968776E-17  -2.11760405E-14  -4.43160120E-10
  -6.50000143       4.47764705E-19   9.60707813E-17   2.64862154E-14   5.33404820E-10   1.00246616E-37  -9.60702519E-17  -2.64862154E-14  -5.33404820E-10
  -6.48000145       5.80488212E-19   1.22312881E-16   3.31010989E-14   6.41469100E-10   1.68483271E-37  -1.22312193E-16  -3.31010989E-14  -6.41469100E-10
  -6.46000147       7.51947243E-19   1.55596538E-16   4.13344862E-14   7.70760622E-10   2.82712324E-37  -1.55595638E-16  -4.13344862E-14  -7.70760622E-10
  -6.44000149       9.73277666E-19   1.97777270E-16   5.15736203E-14   9.25328592E-10   4.73634711E-37  -1.97776105E-16  -5.15736203E-14  -9.25328592E-10
  -6.42000151       1.25874152E-18   2.51189950E-16   6.42959942E-14   1.10997656E-09   7.92215141E-37  -2.51188362E-16  -6.42959942E-14  -1.10997656E-09
  -6.40000153       1.62663506E-18   3.18769415E-16   8.00900822E-14   1.33038847E-09   1.32297086E-36  -3.18767297E-16  -8.00900822E-14  -1.33038847E-09
  -6.38000154       2.10036998E-18   4.04201317E-16   9.96808972E-14   1.59327018E-09   2.20577687E-36  -4.04198537E-16  -9.96808972E-14  -1.59327018E-09
  -6.36000156       2.70990180E-18   5.12111249E-16   1.23961117E-13   1.90651939E-09   3.67178367E-36  -5.12107544E-16  -1.23961117E-13  -1.90651939E-09
  -6.34000158       3.49352122E-18   6.48300489E-16   1.54028903E-13   2.27943109E-09   6.10234532E-36  -6.48295724E-16  -1.54028903E-13  -2.27943109E-09
  -6.32000160       4.50014998E-18   8.20040125E-16   1.91233748E-13   2.72295009E-09   1.01256749E-35  -8.20033878E-16  -1.91233748E-13  -2.72295009E-09
  -6.30000162       5.79218831E-18   1.03643502E-15   2.37231892E-13   3.24997385E-09   1.67747220E-35  -1.03642687E-15  -2.37231892E-13  -3.24997385E-09
  -6.28000164       7.44924201E-18   1.30887470E-15   2.94053898E-13   3.87569932E-09   2.77456070E-35  -1.30886400E-15  -2.94053898E-13  -3.87569932E-09
  -6.26000166       9.57264525E-18   1.65159143E-15   3.64186600E-13   4.61802063E-09   4.58177708E-35  -1.65157724E-15  -3.64186600E-13  -4.61802063E-09
  -6.24000168       1.22915201E-17   2.08235300E-15   4.50673570E-13   5.49797097E-09   7.55407338E-35  -2.08233479E-15  -4.50673570E-13  -5.49797097E-09
  -6.22000170       1.57700462E-17   2.62332584E-15   5.57237416E-13   6.54021726E-09   1.24347179E-34  -2.62330170E-15  -5.57237416E-13  -6.54021726E-09
  -6.20000172       2.02167243E-17   3.30214397E-15   6.88428589E-13   7.77363773E-09   2.04357948E-34  -3.30211221E-15  -6.88428589E-13  -7.77363773E-09
  -6.18000174       2.58965749E-17   4.15323590E-15   8.49805849E-13   9.23199739E-09   3.35316284E-34  -4.15319439E-15  -8.49805849E-13  -9.23199739E-09
  -6.16000175       3.31456069E-17   5.21945514E-15   1.04815245E-12   1.09547607E-08   5.49315627E-34  -5.21940093E-15  -1.04815245E-12  -1.09547607E-08
  -6.14000177       4.23898333E-17   6.55408853E-15   1.29173755E-12   1.29880462E-08   8.98448975E-34  -6.55401907E-15  -1.29173755E-12  -1.29880462E-08
  -6.12000179       5.41690474E-17   8.22333551E-15   1.59063084E-12   1.53857265E-08   1.46714286E-33  -8.22324488E-15  -1.59063084E-12  -1.53857265E-08
  -6.10000181       6.91660172E-17   1.03093481E-14   1.95708076E-12   1.82107058E-08   2.39196919E-33  -1.03092295E-14  -1.95708076E-12  -1.82107058E-08
  -6.08000183       8.82442564E-17   1.29140015E-14   2.40597516E-12   2.15363567E-08   3.89352455E-33  -1.29138457E-14  -2.40597516E-12  -2.15363567E-08
  -6.06000185       1.12495174E-16   1.61635503E-14   2.95539504E-12   2.54481094E-08   6.32758177E-33  -1.61633470E-14  -2.95539504E-12  -2.54481094E-08
  -6.04000187       1.43295780E-16   2.02143464E-14   3.62728597E-12   3.00453422E-08   1.02668404E-32  -2.02140821E-14  -3.62728597E-12  -3.00453422E-08
  -6.02000189       1.82383280E-16   2.52598489E-14   4.44826294E-12   3.54435343E-08   1.66318301E-32  -2.52595084E-14  -4.44826294E-12  -3.54435343E-08
  -6.00000191       2.31946976E-16   3.15391973E-14   5.45057315E-12   4.17767616E-08   2.68996983E-32  -3.15387534E-14  -5.45057315E-12  -4.17767616E-08
  -5.98000193       2.94744808E-16   3.93476552E-14   6.67325136E-12   4.92005867E-08   4.34372493E-32  -3.93470826E-14  -6.67325136E-12  -4.92005867E-08
  -5.96000195       3.74244752E-16   4.90495096E-14   8.16350459E-12   5.78953561E-08   7.00295646E-32  -4.90487642E-14  -8.16350459E-12  -5.78953561E-08
  -5.94000196       4.74807230E-16   6.10938099E-14   9.97837576E-12   6.80699159E-08   1.12720963E-31  -6.10928476E-14  -9.97837576E-12  -6.80699159E-08
  -5.92000198       6.01909341E-16   7.60337431E-14   1.21867360E-11   7.99658864E-08   1.81147418E-31  -7.60324963E-14  -1.21867360E-11  -7.99658864E-08
  -5.90000200       7.62427485E-16   9.45502764E-14   1.48716612E-11   9.38624538E-08   2.90647843E-31  -9.45486636E-14  -1.48716612E-11  -9.38624538E-08
  -5.88000202       9.64979532E-16   1.17480895E-13   1.81332605E-11   1.10081956E-07   4.65592765E-31  -1.17478835E-13  -1.81332605E-11  -1.10081956E-07
  -5.86000204       1.22036981E-15   1.45854655E-13   2.20920400E-11   1.28996248E-07   7.44651174E-31  -1.45851999E-13  -2.20920400E-11  -1.28996248E-07
  -5.84000206       1.54210945E-15   1.80934667E-13   2.68929375E-11   1.51034101E-07   1.18905072E-30  -1.80931252E-13  -2.68929375E-11  -1.51034101E-07
  -5.82000208       1.94711995E-15   2.24269984E-13   3.27101402E-11   1.76689412E-07   1.89563793E-30  -2.24265552E-13  -3.27101402E-11  -1.76689412E-07
  -5.80000210       2.45653128E-15   2.77758773E-13   3.97528781E-11   2.06530615E-07   3.01727301E-30  -2.77753081E-13  -3.97528781E-11  -2.06530615E-07
  -5.78000212       3.09674631E-15   3.43725265E-13   4.82722889E-11   2.41211296E-07   4.79491932E-30  -3.43717947E-13  -4.82722889E-11  -2.41211296E-07
  -5.76000214       3.90068667E-15   4.25013269E-13   5.85695520E-11   2.81481817E-07   7.60767907E-30  -4.25003891E-13  -5.85695520E-11  -2.81481817E-07
  -5.74000216       4.90940212E-15   5.25099170E-13   7.10055278E-11   3.28202844E-07   1.20511154E-29  -5.25087135E-13  -7.10055278E-11  -3.28202844E-07
  -5.72000217       6.17402315E-15   6.48229083E-13   8.60119753E-11   3.82360469E-07   1.90592796E-29  -6.48213579E-13  -8.60119753E-11  -3.82360469E-07
  -5.70000219       7.75821109E-15   7.99584194E-13   1.04104850E-10   4.45083799E-07   3.00949214E-29  -7.99564354E-13  -1.04104850E-10  -4.45083799E-07
  -5.68000221       9.74107964E-15   9.85481011E-13   1.25900151E-10   5.17664603E-07   4.74443122E-29  -9.85455424E-13  -1.25900151E-10  -5.17664603E-07
  -5.66000223       1.22209405E-14   1.21361233E-12   1.52132945E-10   6.01579586E-07   7.46756947E-29  -1.21358002E-12  -1.52132945E-10  -6.01579586E-07
  -5.64000225       1.53198716E-14   1.49334169E-12   1.83679905E-10   6.98515123E-07   1.17349235E-28  -1.49330028E-12  -1.83679905E-10  -6.98515123E-07
  -5.62000227       1.91892722E-14   1.83605518E-12   2.21586194E-10   8.10395477E-07   1.84114100E-28  -1.83600249E-12  -2.21586194E-10  -8.10395477E-07
  -5.60000229       2.40167383E-14   2.25558916E-12   2.67096623E-10   9.39413326E-07   2.88401846E-28  -2.25552172E-12  -2.67096623E-10  -9.39413326E-07
  -5.58000231       3.00346397E-14   2.76874097E-12   3.21692090E-10   1.08806557E-06   4.51039793E-28  -2.76865510E-12  -3.21692090E-10  -1.08806557E-06
  -5.56000233       3.75303765E-14   3.39588557E-12   3.87131716E-10   1.25919246E-06   7.04264625E-28  -3.39577541E-12  -3.87131716E-10  -1.25919246E-06
  -5.54000235       4.68593602E-14   4.16171307E-12   4.65502858E-10   1.45602348E-06   1.09789986E-27  -4.16157300E-12  -4.65502858E-10  -1.45602348E-06
  -5.52000237       5.84604115E-14   5.09611884E-12   5.59280566E-10   1.68222664E-06   1.70881004E-27  -5.09594060E-12  -5.59280566E-10  -1.68222664E-06
  -5.50000238       7.28752928E-14   6.23526751E-12   6.71397549E-10   1.94196355E-06   2.65540422E-27  -6.23504113E-12  -6.71397549E-10  -1.94196355E-06
  -5.48000240       9.07719538E-14   7.62286935E-12   8.05327194E-10   2.23994903E-06   4.11977369E-27  -7.62258312E-12  -8.05327194E-10  -2.23994903E-06
  -5.46000242       1.12973128E-13   9.31171633E-12   9.65180269E-10   2.58152068E-06   6.38146333E-27  -9.31135030E-12  -9.65180269E-10  -2.58152068E-06
  -5.44000244       1.40491975E-13   1.13655058E-11   1.15581722E-09   2.97271072E-06   9.86899736E-27  -1.13650417E-11  -1.15581722E-09  -2.97271072E-06
  -5.42000246       1.74574168E-13   1.38610382E-11   1.38297918E-09   3.42033081E-06   1.52380702E-26  -1.38604510E-11  -1.38297918E-09  -3.42033081E-06
  -5.40000248       2.16751137E-13   1.68908290E-11   1.65343850E-09   3.93207029E-06   2.34905275E-26  -1.68900866E-11  -1.65343850E-09  -3.93207029E-06
  -5.38000250       2.68902522E-13   2.05662241E-11   1.97517691E-09   4.51660389E-06   3.61542811E-26  -2.05652856E-11  -1.97517691E-09  -4.51660389E-06
  -5.36000252       3.33335275E-13   2.50211171E-11   2.35759168E-09   5.18371507E-06   5.55562010E-26  -2.50199271E-11  -2.35759168E-09  -5.18371507E-06
  -5.34000254       4.12876900E-13   3.04163569E-11   2.81174017E-09   5.94442463E-06   8.52336660E-26  -3.04148512E-11  -2.81174017E-09  -5.94442463E-06
  -5.32000256       5.10989525E-13   3.69450165E-11   3.35062156E-09   6.81113488E-06   1.30555149E-25  -3.69431118E-11  -3.35062156E-09  -6.81113488E-06
  -5.30000257       6.31911624E-13   4.48386571E-11   3.98950828E-09   7.79777747E-06   1.99656147E-25  -4.48362597E-11  -3.98950828E-09  -7.79777747E-06
  -5.28000259       7.80823323E-13   5.43747547E-11   4.74632911E-09   8.91998388E-06   3.04842527E-25  -5.43717397E-11  -4.74632911E-09  -8.91998388E-06
  -5.26000261       9.64055658E-13   6.58855470E-11   5.64210634E-09   1.01952628E-05   4.64701689E-25  -6.58817445E-11  -5.64210634E-09  -1.01952628E-05
  -5.24000263       1.18933325E-12   7.97684557E-11   6.70146783E-09   1.16432102E-05   7.07256794E-25  -7.97636748E-11  -6.70146783E-09  -1.16432102E-05
  -5.22000265       1.46608084E-12   9.64985314E-11   7.95323629E-09   1.32857467E-05   1.07469657E-24  -9.64925154E-11  -7.95323629E-09  -1.32857467E-05
  -5.20000267       1.80578154E-12   1.16643001E-10   9.43111278E-09   1.51473869E-05   1.63042354E-24  -1.16635451E-10  -9.43111278E-09  -1.51473869E-05
  -5.18000269       2.22241214E-12   1.40878670E-10   1.11744711E-08   1.72555319E-05   2.46955786E-24  -1.40869177E-10  -1.11744711E-08  -1.72555319E-05
  -5.16000271       2.73298268E-12   1.70012296E-10   1.32292648E-08   1.96407818E-05   3.73459729E-24  -1.70000403E-10  -1.32292648E-08  -1.96407818E-05
  -5.14000273       3.35815924E-12   2.05004735E-10   1.56490891E-08   2.23372572E-05   5.63861682E-24  -2.04989831E-10  -1.56490891E-08  -2.23372572E-05
  -5.12000275       4.12304999E-12   2.46999365E-10   1.84963955E-08   2.53829603E-05   8.49977036E-24  -2.46980714E-10  -1.84963955E-08  -2.53829603E-05
  -5.10000277       5.05810671E-12   2.97355640E-10   2.18438956E-08   2.88201481E-05   1.27922229E-23  -2.97332325E-10  -2.18438956E-08  -2.88201481E-05
  -5.08000278       6.20026600E-12   3.57688379E-10   2.57761634E-08   3.26957379E-05   1.92216499E-23  -3.57659180E-10  -2.57761634E-08  -3.26957379E-05
  -5.06000280       7.59426202E-12   4.29914160E-10   3.03914724E-08   3.70617927E-05   2.88364065E-23  -4.29877689E-10  -3.03914724E-08  -3.70617927E-05
  -5.04000282       9.29421904E-12   5.16305776E-10   3.58039394E-08   4.19760763E-05   4.31912547E-23  -5.16260368E-10  -3.58039394E-08  -4.19760763E-05
  -5.02000284       1.13656211E-11   6.19556018E-10   4.21459028E-08   4.75026245E-05   6.45886745E-23  -6.19499285E-10  -4.21458992E-08  -4.75026245E-05
  -5.00000286       1.38875465E-11   7.42852668E-10   4.95707155E-08   5.37123342E-05   9.64319726E-23  -7.42781836E-10  -4.95707120E-08  -5.37123342E-05
  -4.98000288       1.69555082E-11   8.89966156E-10   5.82559139E-08   6.06836184E-05   1.43744619E-22  -8.89877949E-10  -5.82559103E-08  -6.06836184E-05
  -4.96000290       2.06846502E-11   1.06535225E-09   6.84068553E-08   6.85030827E-05   2.13927364E-22  -1.06524256E-09  -6.84068553E-08  -6.85030827E-05
  -4.94000292       2.52138085E-11   1.27427158E-09   8.02608895E-08   7.72662315E-05   3.17868081E-22  -1.27413513E-09  -8.02608895E-08  -7.72662315E-05
  -4.92000294       3.07101324E-11   1.52292789E-09   9.40921439E-08   8.70783479E-05   4.71556058E-22  -1.52275847E-09  -9.40921439E-08  -8.70783479E-05
  -4.90000296       3.73746346E-11   1.81863324E-09   1.10216938E-07   9.80553014E-05   6.98431697E-22  -1.81842297E-09  -1.10216931E-07  -9.80553014E-05
  -4.88000298       4.54490889E-11   2.16999729E-09   1.28999886E-07   1.10324545E-04   1.03280982E-21  -2.16973639E-09  -1.28999886E-07  -1.10324545E-04
  -4.86000299       5.52237006E-11   2.58715005E-09   1.50860757E-07   1.24026294E-04   1.52482850E-21  -2.58682653E-09  -1.50860757E-07  -1.24026294E-04
  -4.84000301       6.70469028E-11   3.08200021E-09   1.76282470E-07   1.39314492E-04   2.24764380E-21  -3.08159942E-09  -1.76282484E-07  -1.39314492E-04
  -4.82000303       8.13362364E-11   3.66853503E-09   2.05819916E-07   1.56357943E-04   3.30779147E-21  -3.66803898E-09  -2.05819944E-07  -1.56357943E-04
  -4.80000305       9.85921414E-11   4.36316760E-09   2.40110353E-07   1.75341615E-04   4.86020551E-21  -4.36255476E-09  -2.40110353E-07  -1.75341615E-04
  -4.78000307       1.19413521E-10   5.18513721E-09   2.79884887E-07   1.96467852E-04   7.12979362E-21  -5.18437915E-09  -2.79884887E-07  -1.96467852E-04
  -4.76000309       1.44516274E-10   6.15697404E-09   3.25981716E-07   2.19957670E-04   1.04424767E-20  -6.15603790E-09  -3.25981659E-07  -2.19957670E-04
  -4.74000311       1.74756001E-10   7.30504235E-09   3.79360984E-07   2.46052427E-04   1.52698300E-20  -7.30388816E-09  -3.79360898E-07  -2.46052427E-04
  -4.72000313       2.11154927E-10   8.66017125E-09   4.41121244E-07   2.75015424E-04   2.22932009E-20  -8.65875016E-09  -4.41121216E-07  -2.75015424E-04
  -4.70000315       2.54930854E-10   1.02583808E-08   5.12518227E-07   3.07133363E-04   3.24948695E-20  -1.02566293E-08  -5.12518227E-07  -3.07133363E-04
  -4.68000317       3.07535802E-10   1.21417107E-08   5.94985920E-07   3.42718442E-04   4.72891369E-20  -1.21395551E-08  -5.94985863E-07  -3.42718442E-04
  -4.66000319       3.70699416E-10   1.43591929E-08   6.90160164E-07   3.82110069E-04   6.87090273E-20  -1.43565426E-08  -6.90160107E-07  -3.82110069E-04
  -4.64000320       4.46478160E-10   1.69679524E-08   7.99905820E-07   4.25676873E-04   9.96713670E-20  -1.69646963E-08  -7.99905820E-07  -4.25676873E-04
  -4.62000322       5.37319078E-10   2.00344772E-08   9.26346615E-07   4.73818684E-04   1.44355890E-19  -2.00304804E-08  -9.26346672E-07  -4.73818684E-04
