  -1.00000000       5.00000000       5.00000000       5.00000000       5.00000000    
 -0.899999976       5.55999994       5.14694405       4.98704243       4.90191174    
 -0.800000012       6.03999996       5.28529596       4.96947956       4.80131340    
 -0.699999988       6.44000006       5.40668678       4.94281769       4.69575834    
 -0.600000024       6.75999975       5.50318336       4.90279007       4.58292055    
 -0.500000000       7.00000000       5.56748867       4.84545708       4.46065378    
 -0.399999976       7.15999985       5.59312105       4.76730585       4.32704449    
 -0.299999982       7.23999977       5.57456779       4.66533613       4.18045759    
 -0.199999988       7.23999977       5.50741148       4.53713417       4.01957798    
  -9.99999866E-02   7.15999985       5.38842630       4.38093281       3.84344172    
   1.49011612E-08   7.00000000       5.21565104       4.19565296       3.65146208    
  0.100000016       6.75999975       4.98842669       3.98093224       3.44344187    
  0.200000018       6.44000006       4.70741177       3.73713374       3.21957755    
  0.300000012       6.03999996       4.37456799       3.46533537       2.98045731    
  0.400000036       5.55999994       3.99312139       3.16730523       2.72704411    
  0.500000000       5.00000000       3.56748867       2.84545660       2.46065354    
  0.600000024       4.35999966       3.10318279       2.50278974       2.18291998    
  0.700000048       3.63999963       2.60668612       2.14281750       1.89575768    
  0.800000012       2.83999991       2.08529544       1.76947904       1.60131288    
  0.900000036       1.95999968       1.54694366       1.38704240       1.30191112    
   1.00000000       1.00000000       1.00000000       1.00000000       1.00000000    
