  -1.00000000       5.00000000       5.00000000       5.00000000       5.00000000    
 -0.949999988       4.90000010       4.90059233       4.90749931       4.90939808    
 -0.899999976       4.80000019       4.80121517       4.81507778       4.81873751    
 -0.850000024       4.69999981       4.70189953       4.72281361       4.72795868    
 -0.800000012       4.59999990       4.60267925       4.63078451       4.63699913    
 -0.750000000       4.50000000       4.50359154       4.53906441       4.54579115    
 -0.699999988       4.40000010       4.40467739       4.44772720       4.45425987    
 -0.649999976       4.30000019       4.30598164       4.35684156       4.36232471    
 -0.600000024       4.19999981       4.20755672       4.26647234       4.26989555    
 -0.550000012       4.09999990       4.10946131       4.17667913       4.17687130    
 -0.500000000       4.00000000       4.01176357       4.08751488       4.08313990    
 -0.449999988       3.90000010       3.91454077       3.99902344       3.98857594    
 -0.399999976       3.79999995       3.81788015       3.91124058       3.89304018    
 -0.349999994       3.70000005       3.72188187       3.82418871       3.79638004    
 -0.299999982       3.59999990       3.62665772       3.73787737       3.69842720    
 -0.249999985       3.50000000       3.53233457       3.65229988       3.59899759    
 -0.199999988       3.40000010       3.43905306       3.56743002       3.49789190    
 -0.149999991       3.29999995       3.34696817       3.48322153       3.39489484    
  -9.99999866E-02   3.20000005       3.25625181       3.39960098       3.28977680    
  -4.99999858E-02   3.09999990       3.16708970       3.31646872       3.18229413    
   1.49011612E-08   3.00000000       3.07968426       3.23369265       3.07219052    
   5.00000156E-02   2.89999986       2.99425077       3.15110421       2.95919943    
  0.100000016       2.79999995       2.91101813       3.06849623       2.84304619    
  0.150000021       2.70000005       2.83022523       2.98561740       2.72345090    
  0.200000018       2.59999990       2.75211930       2.90216780       2.60013390    
  0.250000030       2.50000000       2.67695189       2.81779528       2.47281837    
  0.300000012       2.40000010       2.60497427       2.73209047       2.34123731    
  0.350000024       2.29999995       2.53643131       2.64458275       2.20513988    
  0.400000036       2.19999981       2.47155523       2.55473685       2.06429863    
  0.450000018       2.09999990       2.41055703       2.46194792       1.91851771    
  0.500000000       2.00000000       2.35361862       2.36553955       1.76764345    
  0.550000012       1.89999998       2.30087948       2.26476121       1.61157393    
  0.600000024       1.79999995       2.25242758       2.15878510       1.45027268    
  0.650000036       1.69999993       2.20828295       2.04670644       1.28378034    
  0.700000048       1.59999990       2.16838503       1.92754388       1.11222994    
  0.750000000       1.50000000       2.13257432       1.80024087      0.935862899    
  0.800000012       1.39999998       2.10057497       1.66366935      0.755045474    
  0.850000024       1.29999995       2.07197618       1.51663506      0.570287228    
  0.900000036       1.19999993       2.04621077       1.35788524      0.382260025    
  0.950000048       1.09999990       2.02253342       1.18611884      0.191818252    
   1.00000000       1.00000000       2.00000000       1.00000000       1.97386362E-05
