  -1.00000000       5.00000000       5.00000000       5.00000000       5.00000000    
 -0.975000024       5.14750004       4.99716806       4.96373224       4.95399904    
 -0.949999988       5.28999996       4.99426365       4.92744398       4.90799141    
 -0.925000012       5.42749977       4.99121428       4.89111376       4.86197329    
 -0.899999976       5.55999994       4.98794699       4.85472059       4.81593561    
 -0.875000000       5.68750000       4.98438978       4.81824207       4.76987410    
 -0.850000024       5.80999994       4.98047066       4.78165770       4.72378206    
 -0.824999988       5.92750025       4.97612000       4.74494886       4.67765284    
 -0.800000012       6.03999996       4.97126627       4.70809317       4.63148165    
 -0.774999976       6.14750004       4.96584034       4.67107105       4.58526182    
 -0.750000000       6.25000000       4.95977354       4.63386202       4.53898811    
 -0.725000024       6.34749985       4.95299768       4.59644699       4.49265385    
 -0.699999988       6.44000006       4.94544601       4.55880642       4.44625425    
 -0.675000012       6.52750015       4.93705368       4.52092123       4.39978361    
 -0.649999976       6.61000013       4.92775631       4.48277283       4.35323620    
 -0.625000000       6.68750000       4.91749048       4.44434214       4.30660677    
 -0.600000024       6.75999975       4.90619612       4.40561247       4.25989056    
 -0.574999988       6.82749987       4.89381266       4.36656570       4.21308231    
 -0.550000012       6.88999987       4.88028288       4.32718420       4.16617632    
 -0.524999976       6.94750023       4.86554909       4.28745317       4.11916828    
 -0.500000000       7.00000000       4.84955835       4.24735594       4.07205391    
 -0.474999994       7.04750013       4.83225775       4.20687723       4.02482891    
 -0.449999988       7.09000015       4.81359673       4.16600227       3.97748804    
 -0.424999982       7.12750006       4.79352665       4.12471771       3.93002748    
 -0.399999976       7.15999985       4.77200222       4.08300972       3.88244390    
 -0.375000000       7.18750000       4.74897909       4.04086494       3.83473301    
 -0.349999994       7.21000004       4.72441530       3.99827218       3.78689170    
 -0.324999988       7.22749996       4.69827223       3.95521903       3.73891616    
 -0.299999982       7.23999977       4.67051220       3.91169524       3.69080377    
 -0.274999976       7.24749994       4.64110231       3.86769104       3.64255118    
 -0.249999985       7.25000000       4.61000967       3.82319713       3.59415603    
 -0.224999994       7.24749994       4.57720518       3.77820444       3.54561543    
 -0.199999988       7.23999977       4.54266310       3.73270583       3.49692750    
 -0.174999982       7.22749996       4.50635862       3.68669415       3.44809031    
 -0.149999991       7.21000004       4.46827173       3.64016366       3.39910150    
 -0.124999985       7.18750000       4.42838335       3.59310842       3.34996009    
  -9.99999866E-02   7.15999985       4.38667774       3.54552388       3.30066442    
  -7.49999881E-02   7.12750006       4.34314251       3.49740672       3.25121379    
  -4.99999858E-02   7.09000015       4.29776812       3.44875383       3.20160675    
  -2.49999855E-02   7.04750013       4.25054598       3.39956284       3.15184307    
   1.49011612E-08   7.00000000       4.20147324       3.34983325       3.10192227    
   2.50000153E-02   6.94749975       4.15054750       3.29956412       3.05184412    
   5.00000156E-02   6.88999987       4.09777021       3.24875617       3.00160909    
   7.50000179E-02   6.82749987       4.04314661       3.19740987       2.95121765    
  0.100000016       6.75999975       3.98668289       3.14552808       2.90066981    
  0.125000015       6.68750000       3.92838955       3.09311390       2.84996676    
  0.150000021       6.61000013       3.86827946       3.04017019       2.79910994    
  0.175000012       6.52750015       3.80636764       2.98670220       2.74810004    
  0.200000018       6.44000006       3.74267292       2.93271494       2.69693875    
  0.225000024       6.34749985       3.67721605       2.87821460       2.64562798    
  0.250000030       6.25000000       3.61002111       2.82320833       2.59416938    
  0.275000006       6.14750004       3.54111481       2.76770353       2.54256558    
  0.300000012       6.03999996       3.47052574       2.71170878       2.49081898    
  0.325000018       5.92749977       3.39828634       2.65523314       2.43893266    
  0.350000024       5.80999994       3.32443023       2.59828687       2.38690901    
  0.375000030       5.68750000       3.24899483       2.54088092       2.33475089    
  0.400000036       5.55999994       3.17201853       2.48302603       2.28246260    
  0.425000012       5.42749977       3.09354377       2.42473507       2.23004723    
  0.450000018       5.28999996       3.01361394       2.36602020       2.17750812    
  0.475000024       5.14750004       2.93227553       2.30689549       2.12484956    
  0.500000000       5.00000000       2.84957647       2.24737453       2.07207584    
  0.525000036       4.84749985       2.76556754       2.18747211       2.01919031    
  0.550000012       4.69000006       2.68030095       2.12720346       1.96619844    
  0.575000048       4.52749968       2.59383130       2.06658411       1.91310441    
  0.600000024       4.35999966       2.50621462       2.00563097       1.85991311    
  0.625000000       4.18750000       2.41750908       1.94436073       1.80662930    
  0.650000036       4.00999975       2.32777429       1.88279092       1.75325811    
  0.675000012       3.82749987       2.23707128       1.82093918       1.69980502    
  0.700000048       3.63999963       2.14546275       1.75882375       1.64627492    
  0.725000024       3.44749975       2.05301356       1.69646358       1.59267342    
  0.750000000       3.25000000       1.95978844       1.63387764       1.53900623    
  0.775000036       3.04749966       1.86585450       1.57108510       1.48527896    
  0.800000012       2.83999991       1.77127934       1.50810599       1.43149722    
  0.825000048       2.62749958       1.67613149       1.44496012       1.37766707    
  0.850000024       2.40999985       1.58048105       1.38166785       1.32379413    
  0.875000000       2.18750000       1.48439801       1.31824970       1.26988471    
  0.900000036       1.95999968       1.38795340       1.25472641       1.21594477    
  0.925000012       1.72749984       1.29121935       1.19111884       1.16198015    
  0.950000048       1.48999953       1.19426727       1.12744772       1.10799694    
  0.975000024       1.24749982       1.09717011       1.06373441       1.05400157    
   1.00000000       1.00000000       1.00000000       1.00000000       1.00000000    
